测点编号|监测时间|温度(℃)
T-E-1|2017-05-18 11:50:05|35.6
T-E-1|2017-05-18 11:50:19|35.6
T-E-1|2017-05-18 11:50:34|32.6
T-E-1|2017-05-18 11:50:48|33.6
T-E-1|2017-05-18 11:51:03|33.61
T-E-1|2017-05-18 11:51:17|34.61
T-E-1|2017-05-18 11:51:31|35.61
T-E-1|2017-05-18 11:51:46|32.61
T-E-1|2017-05-18 11:52:00|35.62
T-E-1|2017-05-18 11:52:15|32.62
T-E-1|2017-05-18 11:52:29|32.62
T-E-1|2017-05-18 11:52:43|33.62
T-E-1|2017-05-18 11:52:58|33.62
T-E-1|2017-05-18 11:53:12|35.63
T-E-1|2017-05-18 11:53:27|34.63
T-E-1|2017-05-18 11:53:41|32.63
T-E-1|2017-05-18 11:53:56|34.63
T-E-1|2017-05-18 11:54:10|33.64
T-E-1|2017-05-18 11:54:25|33.64
T-E-1|2017-05-18 11:54:39|33.64
T-E-1|2017-05-18 11:54:54|33.64
T-E-1|2017-05-18 11:55:08|33.65
T-E-1|2017-05-18 11:55:23|35.65
T-E-1|2017-05-18 11:55:37|32.65
T-E-1|2017-05-18 11:55:52|32.65
T-E-1|2017-05-18 11:56:06|35.66
T-E-1|2017-05-18 11:56:20|35.66
T-E-1|2017-05-18 11:56:35|35.66
T-E-1|2017-05-18 11:56:49|35.66
T-E-1|2017-05-18 11:57:04|33.67
T-E-1|2017-05-18 11:57:18|33.67
T-E-1|2017-05-18 11:57:33|34.67
T-E-1|2017-05-18 11:57:47|33.67
T-E-1|2017-05-18 11:58:02|35.67
T-E-1|2017-05-18 11:58:16|34.67
T-E-1|2017-05-18 11:58:31|33.67
T-E-1|2017-05-18 11:58:45|35.67
T-E-1|2017-05-18 11:59:00|34.68
T-E-1|2017-05-18 11:59:14|33.68
T-E-1|2017-05-18 11:59:29|32.68
T-E-1|2017-05-18 11:59:43|34.68
T-E-1|2017-05-18 11:59:58|33.68
T-E-1|2017-05-18 12:00:14|32.69
T-E-1|2017-05-18 12:00:29|34.69
T-E-1|2017-05-18 12:00:43|35.69
T-E-1|2017-05-18 12:00:58|34.69
T-E-1|2017-05-18 12:01:12|33.7
T-E-1|2017-05-18 12:01:27|33.7
T-E-1|2017-05-18 12:01:41|32.7
T-E-1|2017-05-18 12:01:56|34.7
T-E-1|2017-05-18 12:02:11|35.71
T-E-1|2017-05-18 12:02:25|35.71
T-E-1|2017-05-18 12:02:40|33.71
T-E-1|2017-05-18 12:02:54|33.71
T-E-1|2017-05-18 12:03:09|34.72
T-E-1|2017-05-18 12:03:23|32.72
T-E-1|2017-05-18 12:03:37|35.72
T-E-1|2017-05-18 12:03:52|34.72
T-E-1|2017-05-18 12:04:06|33.72
T-E-1|2017-05-18 12:04:21|33.72
T-E-1|2017-05-18 12:04:35|32.72
T-E-1|2017-05-18 12:04:50|35.72
T-E-1|2017-05-18 12:05:04|34.73
T-E-1|2017-05-18 12:05:19|34.73
T-E-1|2017-05-18 12:05:33|33.73
T-E-1|2017-05-18 12:05:48|32.73
T-E-1|2017-05-18 12:06:02|35.74
T-E-1|2017-05-18 12:06:17|34.74
T-E-1|2017-05-18 12:06:31|33.74
T-E-1|2017-05-18 12:06:46|32.74
T-E-1|2017-05-18 12:07:00|32.75
T-E-1|2017-05-18 12:07:15|35.75
T-E-1|2017-05-18 12:07:29|35.75
T-E-1|2017-05-18 12:07:44|34.75
T-E-1|2017-05-18 12:07:58|32.75
T-E-1|2017-05-18 12:08:13|32.76
T-E-1|2017-05-18 12:08:27|35.76
T-E-1|2017-05-18 12:08:41|34.76
T-E-1|2017-05-18 12:08:56|34.76
T-E-1|2017-05-18 12:09:10|32.76
T-E-1|2017-05-18 12:09:25|32.76
T-E-1|2017-05-18 12:09:39|35.76
T-E-1|2017-05-18 12:09:54|35.76
T-E-1|2017-05-18 12:10:08|34.77
T-E-1|2017-05-18 12:10:23|34.77
T-E-1|2017-05-18 12:10:37|33.77
T-E-1|2017-05-18 12:10:52|32.77
T-E-1|2017-05-18 12:11:06|35.78
T-E-1|2017-05-18 12:11:21|34.78
T-E-1|2017-05-18 12:11:35|32.78
T-E-1|2017-05-18 12:11:50|32.78
T-E-1|2017-05-18 12:12:04|32.79
T-E-1|2017-05-18 12:12:19|35.79
T-E-1|2017-05-18 12:12:33|32.79
T-E-1|2017-05-18 12:12:48|33.79
T-E-1|2017-05-18 12:13:02|34.79
T-E-1|2017-05-18 12:13:17|34.79
T-E-1|2017-05-18 12:13:32|32.79
T-E-1|2017-05-18 12:13:46|34.79
T-E-1|2017-05-18 12:14:01|32.8
T-E-1|2017-05-18 12:14:15|35.8
T-E-1|2017-05-18 12:14:30|33.8
T-E-1|2017-05-18 12:14:44|35.8
T-E-1|2017-05-18 12:14:59|33.8
T-E-1|2017-05-18 12:15:13|34.81
T-E-1|2017-05-18 12:15:28|33.81
T-E-1|2017-05-18 12:15:42|32.81
T-E-1|2017-05-18 12:15:57|33.81
T-E-1|2017-05-18 12:16:11|32.81
T-E-1|2017-05-18 12:16:26|35.81
T-E-1|2017-05-18 12:16:40|33.81
T-E-1|2017-05-18 12:16:55|33.81
T-E-1|2017-05-18 12:17:09|34.82
T-E-1|2017-05-18 12:17:24|34.82
T-E-1|2017-05-18 12:17:38|34.82
T-E-1|2017-05-18 12:17:53|34.82
T-E-1|2017-05-18 12:18:07|32.83
T-E-1|2017-05-18 12:18:22|34.83
T-E-1|2017-05-18 12:18:36|32.83
T-E-1|2017-05-18 12:18:51|34.83
T-E-1|2017-05-18 12:19:05|32.84
T-E-1|2017-05-18 12:19:20|34.84
T-E-1|2017-05-18 12:19:34|32.84
T-E-1|2017-05-18 12:19:49|35.84
T-E-1|2017-05-18 12:20:04|33.84
T-E-1|2017-05-18 12:20:18|34.84
T-E-1|2017-05-18 12:20:33|33.84
T-E-1|2017-05-18 12:20:47|34.84
T-E-1|2017-05-18 12:21:02|34.85
T-E-1|2017-05-18 12:21:16|33.85
T-E-1|2017-05-18 12:21:31|35.85
T-E-1|2017-05-18 12:21:45|32.85
T-E-1|2017-05-18 12:22:00|34.86
T-E-1|2017-05-18 12:22:14|33.86
T-E-1|2017-05-18 12:22:29|35.86
T-E-1|2017-05-18 12:22:43|32.86
T-E-1|2017-05-18 12:22:58|34.86
T-E-1|2017-05-18 12:23:12|35.86
T-E-1|2017-05-18 12:23:27|34.86
T-E-1|2017-05-18 12:23:41|34.86
T-E-1|2017-05-18 12:23:56|32.86
T-E-1|2017-05-18 12:24:11|34.87
T-E-1|2017-05-18 12:24:25|32.87
T-E-1|2017-05-18 12:24:40|34.87
T-E-1|2017-05-18 12:24:54|35.87
T-E-1|2017-05-18 12:25:09|32.87
T-E-1|2017-05-18 12:25:23|34.87
T-E-1|2017-05-18 12:25:38|33.87
T-E-1|2017-05-18 12:25:52|34.87
T-E-1|2017-05-18 12:26:07|32.88
T-E-1|2017-05-18 12:26:21|32.88
T-E-1|2017-05-18 12:26:36|34.88
T-E-1|2017-05-18 12:26:51|35.88
T-E-1|2017-05-18 12:27:05|33.89
T-E-1|2017-05-18 12:27:20|32.89
T-E-1|2017-05-18 12:27:34|34.89
T-E-1|2017-05-18 12:27:49|34.89
T-E-1|2017-05-18 12:28:03|35.89
T-E-1|2017-05-18 12:28:18|32.89
T-E-1|2017-05-18 12:28:33|33.89
T-E-1|2017-05-18 12:28:47|34.89
T-E-1|2017-05-18 12:29:02|34.9
T-E-1|2017-05-18 12:29:16|35.9
T-E-1|2017-05-18 12:29:31|32.9
T-E-1|2017-05-18 12:29:46|32.9
T-E-1|2017-05-18 12:30:00|33.9
T-E-1|2017-05-18 12:30:15|34.9
T-E-1|2017-05-18 12:30:29|33.9
T-E-1|2017-05-18 12:30:44|32.9
T-E-1|2017-05-18 12:30:59|33.9
T-E-1|2017-05-18 12:31:13|34.91
T-E-1|2017-05-18 12:31:28|34.91
T-E-1|2017-05-18 12:31:42|34.91
T-E-1|2017-05-18 12:31:57|35.91
T-E-1|2017-05-18 12:32:11|35.91
T-E-1|2017-05-18 12:32:26|32.91
T-E-1|2017-05-18 12:32:41|33.91
T-E-1|2017-05-18 12:32:55|32.91
T-E-1|2017-05-18 12:33:10|33.92
T-E-1|2017-05-18 12:33:24|34.92
T-E-1|2017-05-18 12:33:39|34.92
T-E-1|2017-05-18 12:33:54|35.92
T-E-1|2017-05-18 12:34:08|32.93
T-E-1|2017-05-18 12:34:23|32.93
T-E-1|2017-05-18 12:34:37|33.93
T-E-1|2017-05-18 12:34:52|33.93
T-E-1|2017-05-18 12:35:07|34.93
T-E-1|2017-05-18 12:35:21|34.93
T-E-1|2017-05-18 12:35:36|33.93
T-E-1|2017-05-18 12:35:50|34.93
T-E-1|2017-05-18 12:36:05|33.94
T-E-1|2017-05-18 12:36:20|34.94
T-E-1|2017-05-18 12:36:34|35.94
T-E-1|2017-05-18 12:36:49|34.94
T-E-1|2017-05-18 12:37:04|34.94
T-E-1|2017-05-18 12:37:18|34.94
T-E-1|2017-05-18 12:37:33|33.94
T-E-1|2017-05-18 12:37:47|34.94
T-E-1|2017-05-18 12:38:02|34.95
T-E-1|2017-05-18 12:38:17|33.95
T-E-1|2017-05-18 12:38:31|33.95
T-E-1|2017-05-18 12:38:46|34.95
T-E-1|2017-05-18 12:39:01|33.95
T-E-1|2017-05-18 12:39:15|33.95
T-E-1|2017-05-18 12:39:30|33.95
T-E-1|2017-05-18 12:39:45|33.95
T-E-1|2017-05-18 12:39:59|32.95
T-E-1|2017-05-18 12:40:14|35.96
T-E-1|2017-05-18 12:40:28|32.96
T-E-1|2017-05-18 12:40:43|35.96
T-E-1|2017-05-18 12:40:58|34.96
T-E-1|2017-05-18 12:41:12|35.96
T-E-1|2017-05-18 12:41:27|35.96
T-E-1|2017-05-18 12:41:42|32.96
T-E-1|2017-05-18 12:41:56|35.96
T-E-1|2017-05-18 12:42:11|35.97
T-E-1|2017-05-18 12:42:25|34.97
T-E-1|2017-05-18 12:42:40|34.97
T-E-1|2017-05-18 12:42:55|34.97
T-E-1|2017-05-18 12:43:09|35.97
T-E-1|2017-05-18 12:43:24|33.97
T-E-1|2017-05-18 12:43:39|33.97
T-E-1|2017-05-18 12:43:53|32.97
T-E-1|2017-05-18 12:44:08|32.97
T-E-1|2017-05-18 12:44:22|35.97
T-E-1|2017-05-18 12:44:37|35.97
T-E-1|2017-05-18 12:44:52|34.97
T-E-1|2017-05-18 12:45:06|33.98
T-E-1|2017-05-18 12:45:21|32.98
T-E-1|2017-05-18 12:45:36|32.98
T-E-1|2017-05-18 12:45:50|32.98
T-E-1|2017-05-18 12:46:05|35.98
T-E-1|2017-05-18 12:46:19|32.98
T-E-1|2017-05-18 12:46:34|32.98
T-E-1|2017-05-18 12:46:49|35.98
T-E-1|2017-05-18 12:47:03|34.99
T-E-1|2017-05-18 12:47:18|34.99
T-E-1|2017-05-18 12:47:33|34.99
T-E-1|2017-05-18 12:47:47|34.99
T-E-1|2017-05-18 12:48:02|35.99
T-E-1|2017-05-18 12:48:16|32.99
T-E-1|2017-05-18 12:48:31|32.99
T-E-1|2017-05-18 12:48:46|32.99
T-E-1|2017-05-18 12:49:00|32.99
T-E-1|2017-05-18 12:49:15|32.99
T-E-1|2017-05-18 12:49:29|32.99
T-E-1|2017-05-18 12:49:44|33.99
T-E-1|2017-05-18 12:49:58|34.99
T-E-1|2017-05-18 12:50:13|35
T-E-1|2017-05-18 12:50:28|35
T-E-1|2017-05-18 12:50:42|34
T-E-1|2017-05-18 12:50:57|34
T-E-1|2017-05-18 12:51:12|34
T-E-1|2017-05-18 12:51:26|36
T-E-1|2017-05-18 12:51:41|33
T-E-1|2017-05-18 12:51:55|34
T-E-1|2017-05-18 12:52:10|35.01
T-E-1|2017-05-18 12:52:24|36.01
T-E-1|2017-05-18 12:52:39|33.01
T-E-1|2017-05-18 12:52:53|35.01
T-E-1|2017-05-18 12:53:08|36.01
T-E-1|2017-05-18 12:53:23|34.01
T-E-1|2017-05-18 12:53:37|35.01
T-E-1|2017-05-18 12:53:52|34.01
T-E-1|2017-05-18 12:54:06|34.01
T-E-1|2017-05-18 12:54:21|34.01
T-E-1|2017-05-18 12:54:36|36.01
T-E-1|2017-05-18 12:54:50|36.01
T-E-1|2017-05-18 12:55:05|33.02
T-E-1|2017-05-18 12:55:19|34.02
T-E-1|2017-05-18 12:55:34|36.02
T-E-1|2017-05-18 12:55:48|34.02
T-E-1|2017-05-18 12:56:03|35.02
T-E-1|2017-05-18 12:56:17|33.02
T-E-1|2017-05-18 12:56:32|36.02
T-E-1|2017-05-18 12:56:46|33.02
T-E-1|2017-05-18 12:57:01|35.02
T-E-1|2017-05-18 12:57:15|34.02
T-E-1|2017-05-18 12:57:30|33.02
T-E-1|2017-05-18 12:57:44|35.02
T-E-1|2017-05-18 12:57:59|36.02
T-E-1|2017-05-18 12:58:14|34.03
T-E-1|2017-05-18 12:58:28|35.03
T-E-1|2017-05-18 12:58:43|34.03
T-E-1|2017-05-18 12:58:57|35.03
T-E-1|2017-05-18 12:59:12|34.03
T-E-1|2017-05-18 12:59:26|36.03
T-E-1|2017-05-18 12:59:41|34.03
T-E-1|2017-05-18 12:59:55|34.03
T-E-1|2017-05-18 13:00:12|35.03
T-E-1|2017-05-18 13:00:27|36.03
T-E-1|2017-05-18 13:00:41|34.03
T-E-1|2017-05-18 13:00:56|33.03
T-E-1|2017-05-18 13:01:10|34.03
T-E-1|2017-05-18 13:01:25|33.03
T-E-1|2017-05-18 13:01:39|33.03
T-E-1|2017-05-18 13:01:53|33.03
T-E-1|2017-05-18 13:02:08|33.04
T-E-1|2017-05-18 13:02:23|34.04
T-E-1|2017-05-18 13:02:37|33.04
T-E-1|2017-05-18 13:02:51|36.04
T-E-1|2017-05-18 13:03:06|36.04
T-E-1|2017-05-18 13:03:20|36.04
T-E-1|2017-05-18 13:03:35|36.04
T-E-1|2017-05-18 13:03:49|35.04
T-E-1|2017-05-18 13:04:04|35.04
T-E-1|2017-05-18 13:04:18|33.04
T-E-1|2017-05-18 13:04:33|35.04
T-E-1|2017-05-18 13:04:47|34.04
T-E-1|2017-05-18 13:05:02|34.05
T-E-1|2017-05-18 13:05:16|33.05
T-E-1|2017-05-18 13:05:31|36.05
T-E-1|2017-05-18 13:05:45|35.05
T-E-1|2017-05-18 13:06:00|34.05
T-E-1|2017-05-18 13:06:14|34.05
T-E-1|2017-05-18 13:06:29|33.05
T-E-1|2017-05-18 13:06:43|33.05
T-E-1|2017-05-18 13:06:58|35.05
T-E-1|2017-05-18 13:07:12|35.05
T-E-1|2017-05-18 13:07:27|35.05
T-E-1|2017-05-18 13:07:41|34.05
T-E-1|2017-05-18 13:07:55|36.05
T-E-1|2017-05-18 13:08:10|36.05
T-E-1|2017-05-18 13:08:24|36.05
T-E-1|2017-05-18 13:08:39|33.05
T-E-1|2017-05-18 13:08:53|36.05
T-E-1|2017-05-18 13:09:08|33.05
T-E-1|2017-05-18 13:09:22|35.05
T-E-1|2017-05-18 13:09:37|35.05
T-E-1|2017-05-18 13:09:51|35.05
T-E-1|2017-05-18 13:10:05|36.06
T-E-1|2017-05-18 13:10:20|33.06
T-E-1|2017-05-18 13:10:34|36.06
T-E-1|2017-05-18 13:10:49|34.06
T-E-1|2017-05-18 13:11:03|34.06
T-E-1|2017-05-18 13:11:18|34.06
T-E-1|2017-05-18 13:11:32|35.06
T-E-1|2017-05-18 13:11:47|34.06
T-E-1|2017-05-18 13:12:01|34.06
T-E-1|2017-05-18 13:12:15|35.06
T-E-1|2017-05-18 13:12:30|36.06
T-E-1|2017-05-18 13:12:44|34.06
T-E-1|2017-05-18 13:12:59|35.06
T-E-1|2017-05-18 13:13:13|35.06
T-E-1|2017-05-18 13:13:27|35.06
T-E-1|2017-05-18 13:13:42|34.06
T-E-1|2017-05-18 13:13:56|36.06
T-E-1|2017-05-18 13:14:11|36.06
T-E-1|2017-05-18 13:14:25|33.06
T-E-1|2017-05-18 13:14:40|33.06
T-E-1|2017-05-18 13:14:54|34.06
T-E-1|2017-05-18 13:15:09|35.06
T-E-1|2017-05-18 13:15:23|36.06
T-E-1|2017-05-18 13:15:37|36.06
T-E-1|2017-05-18 13:15:52|36.06
T-E-1|2017-05-18 13:16:06|33.07
T-E-1|2017-05-18 13:16:21|36.07
T-E-1|2017-05-18 13:16:35|36.07
T-E-1|2017-05-18 13:16:50|33.07
T-E-1|2017-05-18 13:17:04|35.07
T-E-1|2017-05-18 13:17:18|33.07
T-E-1|2017-05-18 13:17:33|33.07
T-E-1|2017-05-18 13:17:47|35.07
T-E-1|2017-05-18 13:18:02|36.07
T-E-1|2017-05-18 13:18:16|35.07
T-E-1|2017-05-18 13:18:31|33.07
T-E-1|2017-05-18 13:18:45|36.07
T-E-1|2017-05-18 13:18:59|36.07
T-E-1|2017-05-18 13:19:14|33.07
T-E-1|2017-05-18 13:19:28|33.07
T-E-1|2017-05-18 13:19:43|34.07
T-E-1|2017-05-18 13:19:57|35.07
T-E-1|2017-05-18 13:20:12|34.07
T-E-1|2017-05-18 13:20:26|35.07
T-E-1|2017-05-18 13:20:40|36.07
T-E-1|2017-05-18 13:20:55|33.07
T-E-1|2017-05-18 13:21:09|36.07
T-E-1|2017-05-18 13:21:24|33.07
T-E-1|2017-05-18 13:21:38|34.07
T-E-1|2017-05-18 13:21:52|34.07
T-E-1|2017-05-18 13:22:07|35.07
T-E-1|2017-05-18 13:22:21|35.07
T-E-1|2017-05-18 13:22:36|35.07
T-E-1|2017-05-18 13:22:50|36.07
T-E-1|2017-05-18 13:23:05|33.07
T-E-1|2017-05-18 13:23:19|34.07
T-E-1|2017-05-18 13:23:34|34.07
T-E-1|2017-05-18 13:23:48|35.07
T-E-1|2017-05-18 13:24:03|34.07
T-E-1|2017-05-18 13:24:17|34.07
T-E-1|2017-05-18 13:24:31|35.07
T-E-1|2017-05-18 13:24:46|35.07
T-E-1|2017-05-18 13:25:00|34.07
T-E-1|2017-05-18 13:25:15|35.07
T-E-1|2017-05-18 13:25:29|36.07
T-E-1|2017-05-18 13:25:44|36.07
T-E-1|2017-05-18 13:25:58|34.07
T-E-1|2017-05-18 13:26:13|34.07
T-E-1|2017-05-18 13:26:27|34.07
T-E-1|2017-05-18 13:26:41|34.07
T-E-1|2017-05-18 13:26:56|34.07
T-E-1|2017-05-18 13:27:10|35.08
T-E-1|2017-05-18 13:27:25|35.08
T-E-1|2017-05-18 13:27:39|35.08
T-E-1|2017-05-18 13:27:54|36.08
T-E-1|2017-05-18 13:28:08|36.08
T-E-1|2017-05-18 13:28:23|35.08
T-E-1|2017-05-18 13:28:37|36.08
T-E-1|2017-05-18 13:28:51|34.08
T-E-1|2017-05-18 13:29:06|36.08
T-E-1|2017-05-18 13:29:20|34.08
T-E-1|2017-05-18 13:29:35|34.08
T-E-1|2017-05-18 13:29:49|34.08
T-E-1|2017-05-18 13:30:04|36.08
T-E-1|2017-05-18 13:30:18|34.08
T-E-1|2017-05-18 13:30:33|35.08
T-E-1|2017-05-18 13:30:47|33.08
T-E-1|2017-05-18 13:31:02|36.08
T-E-1|2017-05-18 13:31:16|33.08
T-E-1|2017-05-18 13:31:31|33.08
T-E-1|2017-05-18 13:31:45|34.08
T-E-1|2017-05-18 13:32:00|34.08
T-E-1|2017-05-18 13:32:14|36.08
T-E-1|2017-05-18 13:32:29|35.08
T-E-1|2017-05-18 13:32:43|34.08
T-E-1|2017-05-18 13:32:58|33.08
T-E-1|2017-05-18 13:33:12|36.08
T-E-1|2017-05-18 13:33:27|36.08
T-E-1|2017-05-18 13:33:41|33.08
T-E-1|2017-05-18 13:33:56|36.08
T-E-1|2017-05-18 13:34:10|36.08
T-E-1|2017-05-18 13:34:25|35.08
T-E-1|2017-05-18 13:34:39|35.08
T-E-1|2017-05-18 13:34:54|35.08
T-E-1|2017-05-18 13:35:08|33.08
T-E-1|2017-05-18 13:35:23|36.08
T-E-1|2017-05-18 13:35:37|36.08
T-E-1|2017-05-18 13:35:51|35.08
T-E-1|2017-05-18 13:36:06|35.07
T-E-1|2017-05-18 13:36:20|35.07
T-E-1|2017-05-18 13:36:35|34.07
T-E-1|2017-05-18 13:36:49|34.07
T-E-1|2017-05-18 13:37:04|33.07
T-E-1|2017-05-18 13:37:18|36.07
T-E-1|2017-05-18 13:37:33|35.07
T-E-1|2017-05-18 13:37:47|36.07
T-E-1|2017-05-18 13:38:02|34.07
T-E-1|2017-05-18 13:38:16|35.07
T-E-1|2017-05-18 13:38:31|34.07
T-E-1|2017-05-18 13:38:45|33.07
T-E-1|2017-05-18 13:39:00|36.07
T-E-1|2017-05-18 13:39:14|35.07
T-E-1|2017-05-18 13:39:29|33.07
T-E-1|2017-05-18 13:39:43|36.07
T-E-1|2017-05-18 13:39:58|36.07
T-E-1|2017-05-18 13:40:12|34.07
T-E-1|2017-05-18 13:40:27|33.07
T-E-1|2017-05-18 13:40:41|35.07
T-E-1|2017-05-18 13:40:56|34.07
T-E-1|2017-05-18 13:41:10|35.07
T-E-1|2017-05-18 13:41:25|34.07
T-E-1|2017-05-18 13:41:39|35.07
T-E-1|2017-05-18 13:41:54|35.07
T-E-1|2017-05-18 13:42:08|34.07
T-E-1|2017-05-18 13:42:23|34.07
T-E-1|2017-05-18 13:42:37|33.07
T-E-1|2017-05-18 13:42:52|36.07
T-E-1|2017-05-18 13:43:06|34.07
T-E-1|2017-05-18 13:43:21|33.07
T-E-1|2017-05-18 13:43:35|34.07
T-E-1|2017-05-18 13:43:50|33.07
T-E-1|2017-05-18 13:44:04|34.07
T-E-1|2017-05-18 13:44:19|33.07
T-E-1|2017-05-18 13:44:33|36.07
T-E-1|2017-05-18 13:44:48|35.07
T-E-1|2017-05-18 13:45:02|34.07
T-E-1|2017-05-18 13:45:17|36.07
T-E-1|2017-05-18 13:45:31|35.07
T-E-1|2017-05-18 13:45:46|34.07
T-E-1|2017-05-18 13:46:00|33.06
T-E-1|2017-05-18 13:46:15|35.06
T-E-1|2017-05-18 13:46:29|34.06
T-E-1|2017-05-18 13:46:44|36.06
T-E-1|2017-05-18 13:46:58|34.06
T-E-1|2017-05-18 13:47:13|33.06
T-E-1|2017-05-18 13:47:28|35.06
T-E-1|2017-05-18 13:47:42|33.06
T-E-1|2017-05-18 13:47:57|34.06
T-E-1|2017-05-18 13:48:11|34.06
T-E-1|2017-05-18 13:48:26|35.06
T-E-1|2017-05-18 13:48:40|34.06
T-E-1|2017-05-18 13:48:55|34.06
T-E-1|2017-05-18 13:49:09|36.06
T-E-1|2017-05-18 13:49:24|33.06
T-E-1|2017-05-18 13:49:38|33.06
T-E-1|2017-05-18 13:49:53|35.06
T-E-1|2017-05-18 13:50:07|33.06
T-E-1|2017-05-18 13:50:22|35.06
T-E-1|2017-05-18 13:50:36|34.06
T-E-1|2017-05-18 13:50:51|36.06
T-E-1|2017-05-18 13:51:05|34.06
T-E-1|2017-05-18 13:51:20|36.06
T-E-1|2017-05-18 13:51:35|33.06
T-E-1|2017-05-18 13:51:49|34.06
T-E-1|2017-05-18 13:52:04|36.05
T-E-1|2017-05-18 13:52:18|33.05
T-E-1|2017-05-18 13:52:33|33.05
T-E-1|2017-05-18 13:52:47|33.05
T-E-1|2017-05-18 13:53:02|35.05
T-E-1|2017-05-18 13:53:16|33.05
T-E-1|2017-05-18 13:53:31|35.05
T-E-1|2017-05-18 13:53:45|33.05
T-E-1|2017-05-18 13:54:00|35.05
T-E-1|2017-05-18 13:54:14|34.05
T-E-1|2017-05-18 13:54:29|35.05
T-E-1|2017-05-18 13:54:43|33.05
T-E-1|2017-05-18 13:54:58|35.05
T-E-1|2017-05-18 13:55:13|36.05
T-E-1|2017-05-18 13:55:27|34.05
T-E-1|2017-05-18 13:55:42|35.05
T-E-1|2017-05-18 13:55:56|33.05
T-E-1|2017-05-18 13:56:11|36.05
T-E-1|2017-05-18 13:56:25|34.05
T-E-1|2017-05-18 13:56:40|36.05
T-E-1|2017-05-18 13:56:55|33.05
T-E-1|2017-05-18 13:57:09|33.04
T-E-1|2017-05-18 13:57:24|34.04
T-E-1|2017-05-18 13:57:38|36.04
T-E-1|2017-05-18 13:57:53|33.04
T-E-1|2017-05-18 13:58:07|34.04
T-E-1|2017-05-18 13:58:22|35.04
T-E-1|2017-05-18 13:58:36|36.04
T-E-1|2017-05-18 13:58:51|34.04
T-E-1|2017-05-18 13:59:06|35.04
T-E-1|2017-05-18 13:59:20|36.04
T-E-1|2017-05-18 13:59:35|34.04
T-E-1|2017-05-18 13:59:49|35.04
T-E-1|2017-05-18 14:00:06|36.04
T-E-1|2017-05-18 14:00:21|36.04
T-E-1|2017-05-18 14:00:36|36.04
T-E-1|2017-05-18 14:00:50|33.04
T-E-1|2017-05-18 14:01:05|35.03
T-E-1|2017-05-18 14:01:19|33.03
T-E-1|2017-05-18 14:01:34|33.03
T-E-1|2017-05-18 14:01:48|34.03
T-E-1|2017-05-18 14:02:03|34.03
T-E-1|2017-05-18 14:02:18|34.03
T-E-1|2017-05-18 14:02:32|35.03
T-E-1|2017-05-18 14:02:47|35.03
T-E-1|2017-05-18 14:03:01|33.03
T-E-1|2017-05-18 14:03:16|34.03
T-E-1|2017-05-18 14:03:31|34.03
T-E-1|2017-05-18 14:03:45|33.03
T-E-1|2017-05-18 14:04:00|34.02
T-E-1|2017-05-18 14:04:14|35.02
T-E-1|2017-05-18 14:04:29|36.02
T-E-1|2017-05-18 14:04:43|33.02
T-E-1|2017-05-18 14:04:58|33.02
T-E-1|2017-05-18 14:05:13|33.02
T-E-1|2017-05-18 14:05:27|35.02
T-E-1|2017-05-18 14:05:42|36.02
T-E-1|2017-05-18 14:05:56|36.02
T-E-1|2017-05-18 14:06:11|33.02
T-E-1|2017-05-18 14:06:26|33.02
T-E-1|2017-05-18 14:06:40|33.02
T-E-1|2017-05-18 14:06:55|34.02
T-E-1|2017-05-18 14:07:09|34.01
T-E-1|2017-05-18 14:07:24|34.01
T-E-1|2017-05-18 14:07:39|36.01
T-E-1|2017-05-18 14:07:53|33.01
T-E-1|2017-05-18 14:08:08|36.01
T-E-1|2017-05-18 14:08:22|34.01
T-E-1|2017-05-18 14:08:37|35.01
T-E-1|2017-05-18 14:08:52|36.01
T-E-1|2017-05-18 14:09:06|36.01
T-E-1|2017-05-18 14:09:21|35.01
T-E-1|2017-05-18 14:09:35|34.01
T-E-1|2017-05-18 14:09:50|35.01
T-E-1|2017-05-18 14:10:05|34
T-E-1|2017-05-18 14:10:19|34
T-E-1|2017-05-18 14:10:34|34
T-E-1|2017-05-18 14:10:49|36
T-E-1|2017-05-18 14:11:03|36
T-E-1|2017-05-18 14:11:18|36
T-E-1|2017-05-18 14:11:32|36
T-E-1|2017-05-18 14:11:47|35
T-E-1|2017-05-18 14:12:02|35
T-E-1|2017-05-18 14:12:16|34
T-E-1|2017-05-18 14:12:31|36
T-E-1|2017-05-18 14:12:46|36
T-E-1|2017-05-18 14:13:00|34.99
T-E-1|2017-05-18 14:13:15|34.99
T-E-1|2017-05-18 14:13:30|33.99
T-E-1|2017-05-18 14:13:44|33.99
T-E-1|2017-05-18 14:13:59|33.99
T-E-1|2017-05-18 14:14:14|33.99
T-E-1|2017-05-18 14:14:28|33.99
T-E-1|2017-05-18 14:14:43|34.99
T-E-1|2017-05-18 14:14:57|33.99
T-E-1|2017-05-18 14:15:12|33.98
T-E-1|2017-05-18 14:15:27|34.98
T-E-1|2017-05-18 14:15:41|33.98
T-E-1|2017-05-18 14:15:56|34.98
T-E-1|2017-05-18 14:16:10|34.98
T-E-1|2017-05-18 14:16:25|32.98
T-E-1|2017-05-18 14:16:40|32.98
T-E-1|2017-05-18 14:16:54|32.98
T-E-1|2017-05-18 14:17:09|32.98
T-E-1|2017-05-18 14:17:24|34.98
